tahun,jenis,tanaman,tipe,satuan,bulan,daerah,total
2021,pangan,padi,luaspanen,hektar,januari,tegal,619.3
2021,pangan,padi,luaspanen,hektar,januari,brebes,1499.95
2021,pangan,padi,luaspanen,hektar,januari,magelang,14.83
2021,pangan,padi,luaspanen,hektar,januari,surakarta,0
2021,pangan,padi,luaspanen,hektar,januari,salatiga,64.49
2021,pangan,padi,luaspanen,hektar,januari,semarang,355.06
2021,pangan,padi,luaspanen,hektar,januari,pekalongan,9.37
2021,pangan,padi,luaspanen,hektar,januari,tegal,0
2021,pangan,padi,luaspanen,hektar,februari,cilacap,12048.88
2021,pangan,padi,luaspanen,hektar,februari,banyumas,5139.78
2021,pangan,padi,luaspanen,hektar,februari,purbalingga,1127.23
2021,pangan,padi,luaspanen,hektar,februari,banjarnegara,666.97
2021,pangan,padi,luaspanen,hektar,februari,kebumen,2819.86
2021,pangan,padi,luaspanen,hektar,februari,purworejo,1023.57
2021,pangan,padi,luaspanen,hektar,februari,wonosobo,799.13
2021,pangan,padi,luaspanen,hektar,februari,magelang,1984.92
2021,pangan,padi,luaspanen,hektar,februari,boyolali,9297.69
2021,pangan,padi,luaspanen,hektar,februari,klaten,3602.14
2021,pangan,padi,luaspanen,hektar,februari,sukoharjo,1519.35
2021,pangan,padi,luaspanen,hektar,februari,wonogiri,7360.34
2021,pangan,padi,luaspanen,hektar,februari,karanganyar,1758.74
2021,pangan,padi,luaspanen,hektar,februari,sragen,21165.36
2021,pangan,padi,luaspanen,hektar,februari,grobogan,25020.44
2021,pangan,padi,luaspanen,hektar,februari,blora,10676.12
2021,pangan,padi,luaspanen,hektar,februari,rembang,1856.89
2021,pangan,padi,luaspanen,hektar,februari,pati,13011.83
2021,pangan,padi,luaspanen,hektar,februari,kudus,4386.15
2021,pangan,padi,luaspanen,hektar,februari,jepara,1100.82
2021,pangan,padi,luaspanen,hektar,februari,demak,19621.94
2021,pangan,padi,luaspanen,hektar,februari,semarang,1969.41
2021,pangan,padi,luaspanen,hektar,februari,temanggung,1746.95
2021,pangan,padi,luaspanen,hektar,februari,kendal,1570.85
2021,pangan,padi,luaspanen,hektar,februari,batang,1169.41
2021,pangan,padi,luaspanen,hektar,februari,pekalongan,1639.98
2021,pangan,padi,luaspanen,hektar,februari,pemalang,1599.2
2021,pangan,padi,luaspanen,hektar,februari,tegal,1266.22
2021,pangan,padi,luaspanen,hektar,februari,brebes,5726.23
2021,pangan,padi,luaspanen,hektar,februari,magelang,13.21
2021,pangan,padi,luaspanen,hektar,februari,surakarta,1.11
2021,pangan,padi,luaspanen,hektar,februari,salatiga,70.7
2021,pangan,padi,luaspanen,hektar,februari,semarang,386.44
2021,pangan,padi,luaspanen,hektar,februari,pekalongan,4.69
2021,pangan,padi,luaspanen,hektar,februari,tegal,0
2021,pangan,padi,luaspanen,hektar,maret,cilacap,34520.32
2021,pangan,padi,luaspanen,hektar,maret,banyumas,12747.8
2021,pangan,padi,luaspanen,hektar,maret,purbalingga,4469.29
2021,pangan,padi,luaspanen,hektar,maret,banjarnegara,3650.27
2021,pangan,padi,luaspanen,hektar,maret,kebumen,31915.12
2021,pangan,padi,luaspanen,hektar,maret,purworejo,16059.61
2021,pangan,padi,luaspanen,hektar,maret,wonosobo,1327.97
2021,pangan,padi,luaspanen,hektar,maret,magelang,4177.95
2021,pangan,padi,luaspanen,hektar,maret,boyolali,7826.26
2021,pangan,padi,luaspanen,hektar,maret,klaten,8653.18
2021,pangan,padi,luaspanen,hektar,maret,sukoharjo,5101.69
2021,pangan,padi,luaspanen,hektar,maret,wonogiri,20961.22
2021,pangan,padi,luaspanen,hektar,maret,karanganyar,9378.27
2021,pangan,padi,luaspanen,hektar,maret,sragen,18177.66
2021,pangan,padi,luaspanen,hektar,maret,grobogan,38580.44
2021,pangan,padi,luaspanen,hektar,maret,blora,34502.04
2021,pangan,padi,luaspanen,hektar,maret,rembang,15490.77
2021,pangan,padi,luaspanen,hektar,maret,pati,22741.95
2021,pangan,padi,luaspanen,hektar,maret,kudus,5429.1
2021,pangan,padi,luaspanen,hektar,maret,jepara,10080.5
2021,pangan,padi,luaspanen,hektar,maret,demak,30363.69
2021,pangan,padi,luaspanen,hektar,maret,semarang,2786.16
2021,pangan,padi,luaspanen,hektar,maret,temanggung,1839.22
2021,pangan,padi,luaspanen,hektar,maret,kendal,8352.22
2021,pangan,padi,luaspanen,hektar,maret,batang,4079.26
2021,pangan,padi,luaspanen,hektar,maret,pekalongan,5206.81
2021,pangan,padi,luaspanen,hektar,maret,pemalang,11269.73
2021,pangan,padi,luaspanen,hektar,maret,tegal,16938.21
2021,pangan,padi,luaspanen,hektar,maret,brebes,28169.41
2021,pangan,padi,luaspanen,hektar,maret,magelang,4.73
2021,pangan,padi,luaspanen,hektar,maret,surakarta,3.96
2021,pangan,padi,luaspanen,hektar,maret,salatiga,49.3
2021,pangan,padi,luaspanen,hektar,maret,semarang,685.18
2021,pangan,padi,luaspanen,hektar,maret,pekalongan,207.53
2021,pangan,padi,luaspanen,hektar,maret,tegal,205.28
2021,pangan,padi,luaspanen,hektar,april,cilacap,7657.58
2021,pangan,padi,luaspanen,hektar,april,banyumas,5095.16
2021,pangan,padi,luaspanen,hektar,april,purbalingga,5219.93
2021,pangan,padi,luaspanen,hektar,april,banjarnegara,3609.88
2021,pangan,padi,luaspanen,hektar,april,kebumen,4935.48
2021,pangan,padi,luaspanen,hektar,april,purworejo,5234.05
2021,pangan,padi,luaspanen,hektar,april,wonosobo,1749.47
2021,pangan,padi,luaspanen,hektar,april,magelang,3391.07
2021,pangan,padi,luaspanen,hektar,april,boyolali,2114.09
2021,pangan,padi,luaspanen,hektar,april,klaten,9480.49
2021,pangan,padi,luaspanen,hektar,april,sukoharjo,8683.31
2021,pangan,padi,luaspanen,hektar,april,wonogiri,5137.58
2021,pangan,padi,luaspanen,hektar,april,karanganyar,3762.72
2021,pangan,padi,luaspanen,hektar,april,sragen,264.07
2021,pangan,padi,luaspanen,hektar,april,grobogan,4384.64
2021,pangan,padi,luaspanen,hektar,april,blora,8082.7
2021,pangan,padi,luaspanen,hektar,april,rembang,9757.98
2021,pangan,padi,luaspanen,hektar,april,pati,5521.63
2021,pangan,padi,luaspanen,hektar,april,kudus,1576.64
2021,pangan,padi,luaspanen,hektar,april,jepara,8286.82
2021,pangan,padi,luaspanen,hektar,april,demak,809.11
2021,pangan,padi,luaspanen,hektar,april,semarang,2831.86
2021,pangan,padi,luaspanen,hektar,april,temanggung,1957.43
2021,pangan,padi,luaspanen,hektar,april,kendal,3684.77
2021,pangan,padi,luaspanen,hektar,april,batang,4309.12
2021,pangan,padi,luaspanen,hektar,april,pekalongan,7051.15
2021,pangan,padi,luaspanen,hektar,april,pemalang,11670.96
2021,pangan,padi,luaspanen,hektar,april,tegal,10664.12
2021,pangan,padi,luaspanen,hektar,april,brebes,9364.25
2021,pangan,padi,luaspanen,hektar,april,magelang,24.25
2021,pangan,padi,luaspanen,hektar,april,surakarta,4.95
2021,pangan,padi,luaspanen,hektar,april,salatiga,55.27
2021,pangan,padi,luaspanen,hektar,april,semarang,386.87
2021,pangan,padi,luaspanen,hektar,april,pekalongan,461.72
2021,pangan,padi,luaspanen,hektar,april,tegal,51.72
2021,pangan,padi,luaspanen,hektar,mei,cilacap,3979.78
2021,pangan,padi,luaspanen,hektar,mei,banyumas,1810.82
2021,pangan,padi,luaspanen,hektar,mei,purbalingga,2385.81
2021,pangan,padi,luaspanen,hektar,mei,banjarnegara,656.77
2021,pangan,padi,luaspanen,hektar,mei,kebumen,707.42
2021,pangan,padi,luaspanen,hektar,mei,purworejo,1507.78
2021,pangan,padi,luaspanen,hektar,mei,wonosobo,1444.44
2021,pangan,padi,luaspanen,hektar,mei,magelang,3542.76
2021,pangan,padi,luaspanen,hektar,mei,boyolali,6069.66
2021,pangan,padi,luaspanen,hektar,mei,klaten,3950.57
2021,pangan,padi,luaspanen,hektar,mei,sukoharjo,3077.56
2021,pangan,padi,luaspanen,hektar,mei,wonogiri,2249.55
2021,pangan,padi,luaspanen,hektar,mei,karanganyar,1565.33
2021,pangan,padi,luaspanen,hektar,mei,sragen,4078.68
2021,pangan,padi,luaspanen,hektar,mei,grobogan,14485.95
2021,pangan,padi,luaspanen,hektar,mei,blora,5809.06
2021,pangan,padi,luaspanen,hektar,mei,rembang,2210.63
2021,pangan,padi,luaspanen,hektar,mei,pati,7550.9
2021,pangan,padi,luaspanen,hektar,mei,kudus,669.86
2021,pangan,padi,luaspanen,hektar,mei,jepara,302.26
2021,pangan,padi,luaspanen,hektar,mei,demak,417.58
2021,pangan,padi,luaspanen,hektar,mei,semarang,2273.31
2021,pangan,padi,luaspanen,hektar,mei,temanggung,1800.12
2021,pangan,padi,luaspanen,hektar,mei,kendal,2307.81
2021,pangan,padi,luaspanen,hektar,mei,batang,1874.09
2021,pangan,padi,luaspanen,hektar,mei,pekalongan,2956.65
2021,pangan,padi,luaspanen,hektar,mei,pemalang,3579.47
2021,pangan,padi,luaspanen,hektar,mei,tegal,2585.57
2021,pangan,padi,luaspanen,hektar,mei,brebes,2791.02
2021,pangan,padi,luaspanen,hektar,mei,magelang,3.47
2021,pangan,padi,luaspanen,hektar,mei,surakarta,2.1
2021,pangan,padi,luaspanen,hektar,mei,salatiga,50.37
2021,pangan,padi,luaspanen,hektar,mei,semarang,296.87
2021,pangan,padi,luaspanen,hektar,mei,pekalongan,32.17
2021,pangan,padi,luaspanen,hektar,mei,tegal,10.33
2021,pangan,padi,luaspanen,hektar,juni,cilacap,7358.05
2021,pangan,padi,luaspanen,hektar,juni,banyumas,3421.45
2021,pangan,padi,luaspanen,hektar,juni,purbalingga,1657.98
2021,pangan,padi,luaspanen,hektar,juni,banjarnegara,1019.24
2021,pangan,padi,luaspanen,hektar,juni,kebumen,1641.56
2021,pangan,padi,luaspanen,hektar,juni,purworejo,1369.75
2021,pangan,padi,luaspanen,hektar,juni,wonosobo,1279.41
2021,pangan,padi,luaspanen,hektar,juni,magelang,3141.98
2021,pangan,padi,luaspanen,hektar,juni,boyolali,8974.76
2021,pangan,padi,luaspanen,hektar,juni,klaten,6785.11
2021,pangan,padi,luaspanen,hektar,juni,sukoharjo,4221.2
2021,pangan,padi,luaspanen,hektar,juni,wonogiri,11905.45
2021,pangan,padi,luaspanen,hektar,juni,karanganyar,4106.95
2021,pangan,padi,luaspanen,hektar,juni,sragen,26457.42
2021,pangan,padi,luaspanen,hektar,juni,grobogan,21831.82
2021,pangan,padi,luaspanen,hektar,juni,blora,23531.52
2021,pangan,padi,luaspanen,hektar,juni,rembang,3615.6
2021,pangan,padi,luaspanen,hektar,juni,pati,17266.59
2021,pangan,padi,luaspanen,hektar,juni,kudus,4714.34
2021,pangan,padi,luaspanen,hektar,juni,jepara,873.34
2021,pangan,padi,luaspanen,hektar,juni,demak,22560.66
2021,pangan,padi,luaspanen,hektar,juni,semarang,2571.47
2021,pangan,padi,luaspanen,hektar,juni,temanggung,1175.49
2021,pangan,padi,luaspanen,hektar,juni,kendal,1140
2021,pangan,padi,luaspanen,hektar,juni,batang,1196.68
2021,pangan,padi,luaspanen,hektar,juni,pekalongan,2537.24
2021,pangan,padi,luaspanen,hektar,juni,pemalang,4608.69
2021,pangan,padi,luaspanen,hektar,juni,tegal,2231.6
2021,pangan,padi,luaspanen,hektar,juni,brebes,8469.71
2021,pangan,padi,luaspanen,hektar,juni,magelang,16.71
2021,pangan,padi,luaspanen,hektar,juni,surakarta,1.98
2021,pangan,padi,luaspanen,hektar,juni,salatiga,40.76
2021,pangan,padi,luaspanen,hektar,juni,semarang,238.57
2021,pangan,padi,luaspanen,hektar,juni,pekalongan,32.78
2021,pangan,padi,luaspanen,hektar,juni,tegal,0
2021,pangan,padi,luaspanen,hektar,juli,cilacap,30592.96
2021,pangan,padi,luaspanen,hektar,juli,banyumas,9114.96
2021,pangan,padi,luaspanen,hektar,juli,purbalingga,3130.72
2021,pangan,padi,luaspanen,hektar,juli,banjarnegara,2083.75
2021,pangan,padi,luaspanen,hektar,juli,kebumen,23168.77
2021,pangan,padi,luaspanen,hektar,juli,purworejo,12520.34
2021,pangan,padi,luaspanen,hektar,juli,wonosobo,1146.25
2021,pangan,padi,luaspanen,hektar,juli,magelang,4637.1
2021,pangan,padi,luaspanen,hektar,juli,boyolali,3571.26
2021,pangan,padi,luaspanen,hektar,juli,klaten,10179.59
2021,pangan,padi,luaspanen,hektar,juli,sukoharjo,2355.44
2021,pangan,padi,luaspanen,hektar,juli,wonogiri,9875.81
2021,pangan,padi,luaspanen,hektar,juli,karanganyar,7668.48
2021,pangan,padi,luaspanen,hektar,juli,sragen,10784.1
2021,pangan,padi,luaspanen,hektar,juli,grobogan,22975.52
2021,pangan,padi,luaspanen,hektar,juli,blora,8401.16
2021,pangan,padi,luaspanen,hektar,juli,rembang,2282.29
2021,pangan,padi,luaspanen,hektar,juli,pati,13016.32
2021,pangan,padi,luaspanen,hektar,juli,kudus,5628.94
2021,pangan,padi,luaspanen,hektar,juli,jepara,9977.33
2021,pangan,padi,luaspanen,hektar,juli,demak,27283.3
2021,pangan,padi,luaspanen,hektar,juli,semarang,4675.96
2021,pangan,padi,luaspanen,hektar,juli,temanggung,633.32
2021,pangan,padi,luaspanen,hektar,juli,kendal,1616.46
2021,pangan,padi,luaspanen,hektar,juli,batang,3546.14
2021,pangan,padi,luaspanen,hektar,juli,pekalongan,4509.57
2021,pangan,padi,luaspanen,hektar,juli,pemalang,8426.31
2021,pangan,padi,luaspanen,hektar,juli,tegal,12200.03
2021,pangan,padi,luaspanen,hektar,juli,brebes,18113.89
2021,pangan,padi,luaspanen,hektar,juli,magelang,15.16
2021,pangan,padi,luaspanen,hektar,juli,surakarta,1.98
2021,pangan,padi,luaspanen,hektar,juli,salatiga,92.51
2021,pangan,padi,luaspanen,hektar,juli,semarang,666.9
2021,pangan,padi,luaspanen,hektar,juli,pekalongan,22.26
2021,pangan,padi,luaspanen,hektar,juli,tegal,65.72
2021,pangan,padi,luaspanen,hektar,agustus,cilacap,11715.36
2021,pangan,padi,luaspanen,hektar,agustus,banyumas,6225.78
2021,pangan,padi,luaspanen,hektar,agustus,purbalingga,3239.27
2021,pangan,padi,luaspanen,hektar,agustus,banjarnegara,2294.65
2021,pangan,padi,luaspanen,hektar,agustus,kebumen,8845.58
2021,pangan,padi,luaspanen,hektar,agustus,purworejo,6238.87
2021,pangan,padi,luaspanen,hektar,agustus,wonosobo,1143.3
2021,pangan,padi,luaspanen,hektar,agustus,magelang,2574.47
2021,pangan,padi,luaspanen,hektar,agustus,boyolali,1350.77
2021,pangan,padi,luaspanen,hektar,agustus,klaten,5314.29
2021,pangan,padi,luaspanen,hektar,agustus,sukoharjo,5228.35
2021,pangan,padi,luaspanen,hektar,agustus,wonogiri,1642.12
2021,pangan,padi,luaspanen,hektar,agustus,karanganyar,3078.92
2021,pangan,padi,luaspanen,hektar,agustus,sragen,0
2021,pangan,padi,luaspanen,hektar,agustus,grobogan,1651.72
2021,pangan,padi,luaspanen,hektar,agustus,blora,338.69
2021,pangan,padi,luaspanen,hektar,agustus,rembang,1261.09
2021,pangan,padi,luaspanen,hektar,agustus,pati,6407.66
2021,pangan,padi,luaspanen,hektar,agustus,kudus,3429.01
2021,pangan,padi,luaspanen,hektar,agustus,jepara,4573.15
2021,pangan,padi,luaspanen,hektar,agustus,demak,2662.23
2021,pangan,padi,luaspanen,hektar,agustus,semarang,1723.72
2021,pangan,padi,luaspanen,hektar,agustus,temanggung,273.66
2021,pangan,padi,luaspanen,hektar,agustus,kendal,4441.93
2021,pangan,padi,luaspanen,hektar,agustus,batang,2488.54
2021,pangan,padi,luaspanen,hektar,agustus,pekalongan,5746.15
2021,pangan,padi,luaspanen,hektar,agustus,pemalang,12827.98
2021,pangan,padi,luaspanen,hektar,agustus,tegal,11211.75
2021,pangan,padi,luaspanen,hektar,agustus,brebes,1526.59
2021,pangan,padi,luaspanen,hektar,agustus,magelang,4.73
2021,pangan,padi,luaspanen,hektar,agustus,surakarta,4.95
2021,pangan,padi,luaspanen,hektar,agustus,salatiga,42.54
2021,pangan,padi,luaspanen,hektar,agustus,semarang,219.87
2021,pangan,padi,luaspanen,hektar,agustus,pekalongan,304.85
2021,pangan,padi,luaspanen,hektar,agustus,tegal,118.28
2021,pangan,padi,luaspanen,hektar,september,cilacap,1904.96
2021,pangan,padi,luaspanen,hektar,september,banyumas,3337.84
2021,pangan,padi,luaspanen,hektar,september,purbalingga,2743.75
2021,pangan,padi,luaspanen,hektar,september,banjarnegara,2477.6
2021,pangan,padi,luaspanen,hektar,september,kebumen,153
2021,pangan,padi,luaspanen,hektar,september,purworejo,1520.82
2021,pangan,padi,luaspanen,hektar,september,wonosobo,618.84
2021,pangan,padi,luaspanen,hektar,september,magelang,960.96
2021,pangan,padi,luaspanen,hektar,september,boyolali,2457.96
2021,pangan,padi,luaspanen,hektar,september,klaten,2108.43
2021,pangan,padi,luaspanen,hektar,september,sukoharjo,4302.58
2021,pangan,padi,luaspanen,hektar,september,wonogiri,725.44
2021,pangan,padi,luaspanen,hektar,september,karanganyar,979.03
2021,pangan,padi,luaspanen,hektar,september,sragen,987.73
2021,pangan,padi,luaspanen,hektar,september,grobogan,1236.61
2021,pangan,padi,luaspanen,hektar,september,blora,164.95
2021,pangan,padi,luaspanen,hektar,september,rembang,270.17
2021,pangan,padi,luaspanen,hektar,september,pati,1221.19
2021,pangan,padi,luaspanen,hektar,september,kudus,569.15
2021,pangan,padi,luaspanen,hektar,september,jepara,525.2
2021,pangan,padi,luaspanen,hektar,september,demak,420.41
2021,pangan,padi,luaspanen,hektar,september,semarang,1176.64
2021,pangan,padi,luaspanen,hektar,september,temanggung,173.2
2021,pangan,padi,luaspanen,hektar,september,kendal,4533.31
2021,pangan,padi,luaspanen,hektar,september,batang,3867.41
2021,pangan,padi,luaspanen,hektar,september,pekalongan,3932.42
2021,pangan,padi,luaspanen,hektar,september,pemalang,4051.17
2021,pangan,padi,luaspanen,hektar,september,tegal,1487.26
2021,pangan,padi,luaspanen,hektar,september,brebes,343.57
2021,pangan,padi,luaspanen,hektar,september,magelang,12.89
2021,pangan,padi,luaspanen,hektar,september,surakarta,1.98
2021,pangan,padi,luaspanen,hektar,september,salatiga,45.65
2021,pangan,padi,luaspanen,hektar,september,semarang,336.36
2021,pangan,padi,luaspanen,hektar,september,pekalongan,306.6
2021,pangan,padi,luaspanen,hektar,september,tegal,44.21
2021,pangan,padi,luaspanen,hektar,oktober,cilacap,2703.28
2021,pangan,padi,luaspanen,hektar,oktober,banyumas,1569.48
2021,pangan,padi,luaspanen,hektar,oktober,purbalingga,980.54
2021,pangan,padi,luaspanen,hektar,oktober,banjarnegara,960.73
2021,pangan,padi,luaspanen,hektar,oktober,kebumen,148.74
2021,pangan,padi,luaspanen,hektar,oktober,purworejo,901.87
2021,pangan,padi,luaspanen,hektar,oktober,wonosobo,837.46
2021,pangan,padi,luaspanen,hektar,oktober,magelang,1648.3
2021,pangan,padi,luaspanen,hektar,oktober,boyolali,2946.71
2021,pangan,padi,luaspanen,hektar,oktober,klaten,4657.34
2021,pangan,padi,luaspanen,hektar,oktober,sukoharjo,7635.05
2021,pangan,padi,luaspanen,hektar,oktober,wonogiri,3801.46
2021,pangan,padi,luaspanen,hektar,oktober,karanganyar,3559.73
2021,pangan,padi,luaspanen,hektar,oktober,sragen,21834.87
2021,pangan,padi,luaspanen,hektar,oktober,grobogan,196.08
2021,pangan,padi,luaspanen,hektar,oktober,blora,2628.55
2021,pangan,padi,luaspanen,hektar,oktober,rembang,82.73
2021,pangan,padi,luaspanen,hektar,oktober,pati,2669.78
2021,pangan,padi,luaspanen,hektar,oktober,kudus,1381.31
2021,pangan,padi,luaspanen,hektar,oktober,jepara,806.94
2021,pangan,padi,luaspanen,hektar,oktober,demak,119.31
2021,pangan,padi,luaspanen,hektar,oktober,semarang,921.02
2021,pangan,padi,luaspanen,hektar,oktober,temanggung,153.62
2021,pangan,padi,luaspanen,hektar,oktober,kendal,3352.29
2021,pangan,padi,luaspanen,hektar,oktober,batang,1352.54
2021,pangan,padi,luaspanen,hektar,oktober,pekalongan,1612.03
2021,pangan,padi,luaspanen,hektar,oktober,pemalang,3161.74
2021,pangan,padi,luaspanen,hektar,oktober,tegal,356.22
2021,pangan,padi,luaspanen,hektar,oktober,brebes,3572.6
2021,pangan,padi,luaspanen,hektar,oktober,magelang,17.62
2021,pangan,padi,luaspanen,hektar,oktober,surakarta,3.09
2021,pangan,padi,luaspanen,hektar,oktober,salatiga,5.62
2021,pangan,padi,luaspanen,hektar,oktober,semarang,127.64
2021,pangan,padi,luaspanen,hektar,oktober,pekalongan,36.37
2021,pangan,padi,luaspanen,hektar,oktober,tegal,0
2021,pangan,padi,luaspanen,hektar,november,cilacap,947.25
2021,pangan,padi,luaspanen,hektar,november,banyumas,1179.4
2021,pangan,padi,luaspanen,hektar,november,purbalingga,2416.35
2021,pangan,padi,luaspanen,hektar,november,banjarnegara,299.93
2021,pangan,padi,luaspanen,hektar,november,kebumen,200.84
2021,pangan,padi,luaspanen,hektar,november,purworejo,1134.7
2021,pangan,padi,luaspanen,hektar,november,wonosobo,943.92
2021,pangan,padi,luaspanen,hektar,november,magelang,2832.48
2021,pangan,padi,luaspanen,hektar,november,boyolali,2558.47
2021,pangan,padi,luaspanen,hektar,november,klaten,3896.92
2021,pangan,padi,luaspanen,hektar,november,sukoharjo,1881.91
2021,pangan,padi,luaspanen,hektar,november,wonogiri,3089.06
2021,pangan,padi,luaspanen,hektar,november,karanganyar,4794.32
2021,pangan,padi,luaspanen,hektar,november,sragen,6578.58
2021,pangan,padi,luaspanen,hektar,november,grobogan,0
2021,pangan,padi,luaspanen,hektar,november,blora,2821.64
2021,pangan,padi,luaspanen,hektar,november,rembang,61.51
2021,pangan,padi,luaspanen,hektar,november,pati,5217.53
2021,pangan,padi,luaspanen,hektar,november,kudus,472.92
2021,pangan,padi,luaspanen,hektar,november,jepara,1000.85
2021,pangan,padi,luaspanen,hektar,november,demak,119.31
2021,pangan,padi,luaspanen,hektar,november,semarang,740.9
2021,pangan,padi,luaspanen,hektar,november,temanggung,207.4
2021,pangan,padi,luaspanen,hektar,november,kendal,854.85
